codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao,ignicao,capacidadePeVeiculo,capacidadeSentadoVeiculo,datetime_registro
902121,SQX3F57,29,-23.000744,-43.365904,1761602361000,0.0,11907,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],44886.5,48,0,0,0,2025-10-27 19:02:35.131661-03:00
902195,,13,-23.000785,-43.366058,1761602185000,0.1,113,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],60068.7,45,0,0,0,2025-10-27 19:02:35.131661-03:00
902194,,0,-22.920634,-43.645274,1761601107000,0.0,,,,39036.1,162,0,0,0,2025-10-27 19:02:35.131661-03:00
902199,,10,-23.008472,-43.443178,1761602534000,31.5,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],60896.5,65,1,0,0,2025-10-27 19:02:35.131661-03:00
902178,,10,-23.001126,-43.36755,1761602528000,5.4,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],44977.7,262,1,0,0,2025-10-27 19:02:35.131661-03:00
902186,,12,-22.967142,-43.64158,1761602546000,0.0,120,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],205267.8,111,1,0,0,2025-10-27 19:02:35.131661-03:00
902190,,12,-23.000141,-43.404077,1761602536000,59.0,120,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],234380.0,91,1,0,0,2025-10-27 19:02:35.131661-03:00
902171,,10,-22.916857,-43.68354,1761602538000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],68436.5,355,1,0,0,2025-10-27 19:02:35.131661-03:00
902198,,12,-22.920176,-43.645441,1761600313000,0.0,120,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],43765.2,166,0,0,0,2025-10-27 19:02:35.131661-03:00
902368,,60,-22.879377,-43.239987,1761602530000,58.1,9307,volta,60 - TIG  X  TERMINAL DEODORO (PARADOR) [VOLTA],60027.2,327,1,0,0,2025-10-27 19:02:35.131661-03:00
902218,,18,-23.000445,-43.383001,1761602532000,0.0,3626,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],47316.0,89,1,0,0,2025-10-27 19:02:35.131661-03:00
902323,,60,-22.840894,-43.252825,1761602549000,48.4,9307,volta,60 - TIG  X  TERMINAL DEODORO (PARADOR) [VOLTA],51137.1,319,1,0,0,2025-10-27 19:02:35.131661-03:00
902457,,68,-22.86811,-43.413783,1761602530000,29.9,12778,ida,68 - BANGU X TERMINAL DEODORO [IDA],47245.0,61,1,0,0,2025-10-27 19:02:35.131661-03:00
902477,,68,-22.853896,-43.383363,1761602538000,0.0,12779,volta,68 - TERMINAL DEODORO X BANGU [VOLTA],48336.2,279,1,0,0,2025-10-27 19:02:35.131661-03:00
902485,,67,-22.918847,-43.643796,1761601419000,0.0,12571,ida,67 - CAMPO GRANDE X TERMINAL DEODORO [IDA],63772.8,332,0,0,0,2025-10-27 19:02:35.131661-03:00
902175,,12,-23.007048,-43.550762,1761602544000,54.8,121,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],37946.5,284,1,0,0,2025-10-27 19:02:35.131661-03:00
902193,,10,-22.917554,-43.68426,1761601305000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],212317.9, ,0,0,0,2025-10-27 19:02:35.131661-03:00
902200,,18,-23.000269,-43.395894,1761602537000,50.9,3626,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],203950.4,271,1,0,0,2025-10-27 19:02:35.131661-03:00
902204,,10,-22.963221,-43.647907,1761602538000,16.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],68637.8,165,1,0,0,2025-10-27 19:02:35.131661-03:00
902207,,10,-22.920673,-43.64525,1761600831000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],55843.9, ,0,0,0,2025-10-27 19:02:35.131661-03:00
902227,,13,-23.008612,-43.443538,1761602547000,20.9,112,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],64453.8,54,1,0,0,2025-10-27 19:02:35.131661-03:00
902224,,12,-23.001209,-43.367028,1761602547000,8.7,121,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],68038.7,271,1,0,0,2025-10-27 19:02:35.131661-03:00
902251,,20,-22.919641,-43.643315,1761602300000,0.0,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],132893.799, ,0,0,0,2025-10-27 19:02:35.131661-03:00
902222,,29,-23.000347,-43.383385,1761602539000,3.9,11907,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],63279.7,324,1,0,0,2025-10-27 19:02:35.131661-03:00
902209,,29,-23.00724,-43.438365,1761602529000,41.2,11908,ida,29 - S. ALLENDE X ALVORADA (PARADOR) [IDA],42989.3,75,1,0,0,2025-10-27 19:02:35.131661-03:00
902250,,18,-23.010504,-43.450983,1761602531000,55.4,3626,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],49364.5,75,1,0,0,2025-10-27 19:02:35.131661-03:00
902221,,0,-22.841287,-43.25326,1761338991000,0.0,,,,5735.9, ,1,0,0,2025-10-27 19:02:35.131661-03:00
902217,,10,-23.004157,-43.562773,1761602536000,46.2,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],209213.7,285,1,0,0,2025-10-27 19:02:35.131661-03:00
902274,,20,-22.93701,-43.667026,1761602542000,8.7,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],32361.0,181,1,0,0,2025-10-27 19:02:35.131661-03:00
902212,,0,-22.919197,-43.644789,1760065019000,0.0,,,,208078.5, ,0,0,0,2025-10-27 19:02:35.131661-03:00
902154,SQX3F84,12,-22.981754,-43.609809,1761602542000,16.0,121,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],0.0,341,1,0,0,2025-10-27 19:02:35.131661-03:00
902211,,29,-23.006615,-43.436444,1761602532000,37.7,11907,volta,29 - ALVORADA X S. ALLENDE (PARADOR) [VOLTA],208286.2,253,1,0,0,2025-10-27 19:02:35.131661-03:00
902220,,19,-23.005408,-43.43119,1761602526000,0.1,125,volta,19 - SALVADOR ALLENDE X PINGO D'AGUA (EXPRESSO) [VOLTA],68220.3,73,1,0,0,2025-10-27 19:02:35.131661-03:00
902219,,10,-22.920471,-43.645268,1761600070000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],232447.2,166,0,0,0,2025-10-27 19:02:35.131661-03:00
902210,,10,-22.920579,-43.645327,1761601390000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],226007.5, ,0,0,0,2025-10-27 19:02:35.131661-03:00
902263,,18,-23.016948,-43.513393,1761602538000,48.2,3627,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],31197.7,286,1,0,0,2025-10-27 19:02:35.131661-03:00
902189,,15,-23.000242,-43.366886,1761601426000,18.5,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],189466.5,129,1,0,0,2025-10-27 19:02:35.131661-03:00
902208,,15,-23.001392,-43.419592,1761602548000,41.7,9305,volta,15 - ALVORADA X CURRAL FALSO [VOLTA],44596.9,252,1,0,0,2025-10-27 19:02:35.131661-03:00
902202,,25,-23.004255,-43.562942,1761602537000,46.2,8968,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],33614.9,105,1,0,0,2025-10-27 19:02:35.131661-03:00
902184,,25,-23.000473,-43.379874,1761602540000,45.0,8968,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],156803.3,89,1,0,0,2025-10-27 19:02:35.131661-03:00
902206,,13,-23.000749,-43.367373,1761602539000,0.0,113,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],46241.1,138,1,0,0,2025-10-27 19:02:35.131661-03:00
902203,,15,-22.985613,-43.606675,1761602544000,50.8,9305,volta,15 - ALVORADA X CURRAL FALSO [VOLTA],63584.2,311,1,0,0,2025-10-27 19:02:35.131661-03:00
902187,,10,-23.018424,-43.481895,1761602544000,47.8,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],199017.9,75,1,0,0,2025-10-27 19:02:35.131661-03:00
902264,,19,-23.003021,-43.423932,1761602545000,0.0,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],217576.4, ,1,0,0,2025-10-27 19:02:35.131661-03:00
902266,,19,-22.937633,-43.666829,1761602544000,0.0,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],190265.9,345,1,0,0,2025-10-27 19:02:35.131661-03:00
902268,,10,-22.92206,-43.679577,1761602540000,0.0,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],158460.3, ,1,0,0,2025-10-27 19:02:35.131661-03:00
902286,,18,-23.003521,-43.425262,1761602528000,15.7,3626,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],46601.3,70,1,0,0,2025-10-27 19:02:35.131661-03:00
902292,,10,-22.919344,-43.644545,1761599897000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],245884.9, ,0,0,0,2025-10-27 19:02:35.131661-03:00
902293,,20,-22.940456,-43.665321,1761602531000,14.7,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],168856.0,122,1,0,0,2025-10-27 19:02:35.131661-03:00
902280,,20,-22.940745,-43.664653,1761602495000,26.8,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],7079.1,292,1,0,0,2025-10-27 19:02:35.131661-03:00
902275,,20,-22.931612,-43.672447,1761602547000,25.8,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],99232.2,309,1,0,0,2025-10-27 19:02:35.131661-03:00
902261,,20,-23.015649,-43.519496,1761602541000,49.1,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],157029.4,278,1,0,0,2025-10-27 19:02:35.131661-03:00
902281,,20,-22.921056,-43.680534,1761602526000,9.8,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],29938.0,319,1,0,0,2025-10-27 19:02:35.131661-03:00
902252,,15,-23.017823,-43.480385,1761602549000,40.0,9305,volta,15 - ALVORADA X CURRAL FALSO [VOLTA],159382.7,255,1,0,0,2025-10-27 19:02:35.131661-03:00
902277,,10,-23.017182,-43.512489,1761602538000,50.2,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],49139.0,287,1,0,0,2025-10-27 19:02:35.131661-03:00
902246,,10,-23.0051,-43.430866,1761602546000,23.8,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],212391.3,252,1,0,0,2025-10-27 19:02:35.131661-03:00
902244,,18,-23.020383,-43.500881,1761602545000,30.9,3627,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],42775.1,284,1,0,0,2025-10-27 19:02:35.131661-03:00
902282,,20,-22.969107,-43.634633,1761602530000,52.1,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],167300.5,288,1,0,0,2025-10-27 19:02:35.131661-03:00
902258,,20,-22.96229,-43.64839,1761602547000,25.3,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],47113.1,141,1,0,0,2025-10-27 19:02:35.131661-03:00
902287,,15,-22.920654,-43.64534,1761602424000,0.0,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],32232.1,164,0,0,0,2025-10-27 19:02:35.131661-03:00
902276,,19,-23.001542,-43.574419,1761602537000,45.2,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],175488.7,105,1,0,0,2025-10-27 19:02:35.131661-03:00
902226,,15,-23.011162,-43.454421,1761602533000,56.0,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],204207.5,255,1,0,0,2025-10-27 19:02:35.131661-03:00
902216,,22,-23.000889,-43.36621,1761602532000,0.0,8970,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],188424.9, ,1,0,0,2025-10-27 19:02:35.131661-03:00
902237,,18,-23.006492,-43.315056,1761602532000,41.6,3627,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],191771.9,272,1,0,0,2025-10-27 19:02:35.131661-03:00
902223,,10,-22.91673,-43.683481,1761602530000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],76671.2,3,1,0,0,2025-10-27 19:02:35.131661-03:00
902215,,10,-22.952088,-43.649658,1761602540000,44.8,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],39888.9,332,1,0,0,2025-10-27 19:02:35.131661-03:00
902122,SQX3B59,29,-23.000432,-43.390528,1761602284000,42.1,11908,ida,29 - S. ALLENDE X ALVORADA (PARADOR) [IDA],228900.6,91,1,0,0,2025-10-27 19:02:35.131661-03:00
902290,,19,-23.006742,-43.552714,1761602550000,45.0,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],35247.1,104,1,0,0,2025-10-27 19:02:35.131661-03:00
902291,,19,-22.919741,-43.643274,1761602386000,0.0,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],176215.4, ,0,0,0,2025-10-27 19:02:35.131661-03:00
902257,,10,-23.001064,-43.365938,1761602443000,21.4,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],13004.2,266,1,0,0,2025-10-27 19:02:35.131661-03:00
902231,,15,-23.00045,-43.378902,1761602528000,0.0,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],64088.1,89,1,0,0,2025-10-27 19:02:35.131661-03:00
902289,,20,-23.002913,-43.423667,1761602549000,0.0,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],135018.5,70,1,0,0,2025-10-27 19:02:35.131661-03:00
902236,,13,-23.015435,-43.522403,1761602524000,40.2,113,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],63515.4,265,1,0,0,2025-10-27 19:02:35.131661-03:00
902273,,19,-22.978669,-43.610994,1761602534000,46.3,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],162789.2,341,1,0,0,2025-10-27 19:02:35.131661-03:00
902253,,20,-22.969973,-43.631771,1761602521000,58.3,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],52580.9,106,1,0,0,2025-10-27 19:02:35.131661-03:00
902285,,15,-23.005196,-43.55828,1761602545000,47.8,9305,volta,15 - ALVORADA X CURRAL FALSO [VOLTA],17294.7,284,1,0,0,2025-10-27 19:02:35.131661-03:00
902240,,12,-23.016888,-43.475926,1761602539000,46.1,120,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],69683.0,74,1,0,0,2025-10-27 19:02:35.131661-03:00
902228,,10,-22.919026,-43.644278,1761602315000,0.0,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],227533.9, ,0,0,0,2025-10-27 19:02:35.131661-03:00
902242,,13,-23.009753,-43.448838,1761602533000,52.4,113,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],208615.4,255,1,0,0,2025-10-27 19:02:35.131661-03:00
902225,,18,-23.000259,-43.347516,1761602530000,33.0,3626,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],66426.5,90,1,0,0,2025-10-27 19:02:35.131661-03:00
902247,,13,-23.003692,-43.56484,1761602537000,58.0,113,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],64172.9,284,1,0,0,2025-10-27 19:02:35.131661-03:00
902279,,19,-22.965822,-43.646399,1761602541000,7.3,124,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],170770.9,135,1,0,0,2025-10-27 19:02:35.131661-03:00
902232,,12,-23.015232,-43.469289,1761602522000,39.9,120,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],65976.3,75,1,0,0,2025-10-27 19:02:35.131661-03:00
902233,,10,-22.994481,-43.596106,1761602550000,37.2,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],35283.6,130,1,0,0,2025-10-27 19:02:35.131661-03:00
902238,,15,-22.962108,-43.648549,1761602531000,0.0,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],233410.0, ,1,0,0,2025-10-27 19:02:35.131661-03:00
902413,,10,-22.929263,-43.675496,1761602539000,40.7,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],211812.0,131,1,0,0,2025-10-27 19:02:35.131661-03:00
902245,,13,-22.919047,-43.643986,1761600970000,0.0,112,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],61785.0,28,0,0,0,2025-10-27 19:02:35.131661-03:00
902260,,20,-23.005521,-43.431381,1761602534000,0.0,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],165700.0,71,1,0,0,2025-10-27 19:02:35.131661-03:00
902283,,20,-23.01549,-43.520533,1761602508000,36.8,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],780560.4,278,1,0,0,2025-10-27 19:02:35.131661-03:00
902120,,25,-23.009233,-43.4468,1761602534000,47.3,8969,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],199305.3,255,1,0,0,2025-10-27 19:02:35.131661-03:00
902205,,15,-22.93649,-43.667632,1761602538000,0.0,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],208595.7, ,1,0,0,2025-10-27 19:02:35.131661-03:00
902243,,25,-23.003214,-43.425348,1761602536000,29.2,8969,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],212766.8,250,1,0,0,2025-10-27 19:02:35.131661-03:00
901101,,14,-22.920496,-43.646141,1761602168000,0.0,10581,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],60180.2,256,0,0,0,2025-10-27 19:02:35.131661-03:00
902270,,19,-23.014272,-43.466591,1761602537000,38.7,125,volta,19 - SALVADOR ALLENDE X PINGO D'AGUA (EXPRESSO) [VOLTA],38955.8,255,1,0,0,2025-10-27 19:02:35.131661-03:00
902152,,18,-23.019516,-43.504057,1761602542000,57.0,3627,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],168518.3,291,1,0,0,2025-10-27 19:02:35.131661-03:00
902234,,20,-23.008321,-43.443015,1761602549000,13.7,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],68857.7,252,1,0,0,2025-10-27 19:02:35.131661-03:00
902432,,51,-22.963633,-43.39423,1761602540000,0.0,3552,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],200661.8,231,1,0,0,2025-10-27 19:02:35.131661-03:00
902296,,20,-22.972291,-43.401365,1761602542000,0.0,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],153722.0, ,1,0,0,2025-10-27 19:02:35.131661-03:00
902235,,15,-23.016821,-43.476698,1761602549000,46.7,9305,volta,15 - ALVORADA X CURRAL FALSO [VOLTA],63946.6,254,1,0,0,2025-10-27 19:02:35.131661-03:00
902295,,20,-22.941302,-43.663293,1761602540000,55.6,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],131991.0,128,1,0,0,2025-10-27 19:02:35.131661-03:00
902288,,20,-23.003981,-43.563708,1761602547000,45.1,123,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],31208.1,284,1,0,0,2025-10-27 19:02:35.131661-03:00
902294,,20,-22.919676,-43.68192,1761602520000,0.0,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],35125.0,139,1,0,0,2025-10-27 19:02:35.131661-03:00
902412,,25,-23.019262,-43.486112,1761602528000,23.1,8969,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],62808.3,252,1,0,0,2025-10-27 19:02:35.131661-03:00
902123,,10,-23.000201,-43.401748,1761602546000,58.8,106,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],44917.6,91,1,0,0,2025-10-27 19:02:35.131661-03:00
902416,,008,-22.842751,-43.25396,1761335100000,0.0,4324,ida,SE008 - JARDIM OCEANICO X TERMINAL CENTRO OLIMPICO [IDA],103069.5, ,0,0,0,2025-10-27 19:02:35.131661-03:00
902423,,60,-22.819227,-43.310033,1761602550000,38.4,9307,volta,60 - TIG  X  TERMINAL DEODORO (PARADOR) [VOLTA],29700.6,243,1,0,0,2025-10-27 19:02:35.131661-03:00
902254,,20,-22.917365,-43.684399,1761602547000,0.0,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],98253.7, ,1,0,0,2025-10-27 19:02:35.131661-03:00
902256,,10,-23.014665,-43.468056,1761602544000,47.3,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],48740.1,254,1,0,0,2025-10-27 19:02:35.131661-03:00
902297,,19,-23.012191,-43.458062,1761602536000,27.8,125,volta,19 - SALVADOR ALLENDE X PINGO D'AGUA (EXPRESSO) [VOLTA],121162.1,240,1,0,0,2025-10-27 19:02:35.131661-03:00
902419,,22,-22.999879,-43.405989,1761602537000,56.4,8970,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],204352.3,271,1,0,0,2025-10-27 19:02:35.131661-03:00
902421,,60,-22.853568,-43.384176,1761602538000,0.0,9306,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],137275.0, ,1,0,0,2025-10-27 19:02:35.131661-03:00
902426,,61,-22.850304,-43.398093,1761601996000,0.0,12046,ida,61 - TERMINAL DEODORO X TIG (EXPRESSO) [IDA],52300.0,112,0,0,0,2025-10-27 19:02:35.131661-03:00
902427,,31,-23.001367,-43.364918,1761602535000,0.0,3062,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],88635.2, ,1,0,0,2025-10-27 19:02:35.131661-03:00
902428,,90,-22.885372,-43.228436,1761602527000,56.0,9432,ida,90 - FUNDÃO X TIG (PARADOR) [IDA],56105.3,51,1,0,0,2025-10-27 19:02:35.131661-03:00
902430,,80,-22.8548,-43.253397,1761602545000,29.7,8936,volta,80 - TIG X PENHA (PARADOR) [VOLTA],98004.6,288,1,0,0,2025-10-27 19:02:35.131661-03:00
902440,,31,-22.973278,-43.383939,1761602532000,48.2,3062,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],131031.4,264,1,0,0,2025-10-27 19:02:35.131661-03:00
902185,,25,-23.010797,-43.452339,1761602545000,11.0,8968,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],64821.4,70,1,0,0,2025-10-27 19:02:35.131661-03:00
902272,,10,-22.91971,-43.646195,1759522930000,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],10799.0, ,0,0,0,2025-10-27 19:02:35.131661-03:00
902155,,15,-22.936641,-43.667804,1761602541000,0.0,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],68697.8,224,1,0,0,2025-10-27 19:02:35.131661-03:00
902248,,25,-23.019296,-43.486663,1761602529000,10.4,8968,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],67000.1,36,1,0,0,2025-10-27 19:02:35.131661-03:00
902249,,10,-22.927857,-43.677093,1761602392000,0.0,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],61399.1, ,0,0,0,2025-10-27 19:02:35.131661-03:00
902278,,20,-23.018567,-43.482553,1761602533000,42.0,122,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],119467.3,75,1,0,0,2025-10-27 19:02:35.131661-03:00
902284,,10,-23.001026,-43.364428,1761602534000,17.2,107,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],165540.0,254,1,0,0,2025-10-27 19:02:35.131661-03:00
902415,,61,-22.864892,-43.247814,1761602523000,52.0,12047,volta,61 - TIG  X  TERMINAL DEODORO (EXPRESSO) [VOLTA],53787.2,350,1,0,0,2025-10-27 19:02:35.131661-03:00
902417,,52,-22.849537,-43.398689,1761601909000,0.0,9161,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],50356.3,215,0,0,0,2025-10-27 19:02:35.131661-03:00
902420,,0,-22.850292,-43.39824,1759756434000,0.0,,,,0.0, ,0,0,0,2025-10-27 19:02:35.131661-03:00
902435,,46,-22.841383,-43.276863,1761602523000,0.0,144,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],45351.0,292,1,0,0,2025-10-27 19:02:35.131661-03:00
902447,,80,-22.863305,-43.247861,1761602493000,50.4,8936,volta,80 - TIG X PENHA (PARADOR) [VOLTA],122352.1,2,1,0,0,2025-10-27 19:02:35.131661-03:00
902437,,43,-22.891575,-43.347931,1761602523000,0.0,4049,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],82034.5,209,1,0,0,2025-10-27 19:02:35.131661-03:00
902422,,15,-22.972132,-43.614118,1761602543000,58.3,9304,ida,15 - CURRAL FALSO X ALVORADA [IDA],145281.1,135,1,0,0,2025-10-27 19:02:35.131661-03:00
902441,,35,-22.854755,-43.252014,1761601689000,0.0,108,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],74809.0,162,0,0,0,2025-10-27 19:02:35.131661-03:00
7001,SWK-7A92,0,-22.87496,-43.227213,1761602242000,0.0,,,,46130.4,191,0,0,0,2025-10-27 19:02:35.131661-03:00
7000,SWJ-2G40,ESP01,-22.874576,-43.227289,1761601778000,0.0,8933,ida,ESP01 - GALEÃO X TIG (DIRETO) [IDA],89904.8, ,0,0,0,2025-10-27 19:02:35.131661-03:00
7002,SWS6D22,ESP01,-22.833327,-43.237885,1761602528000,57.3,8934,volta,ESP01 - TIG X GALEÃO (DIRETO) [VOLTA],174140.5,46,1,0,0,2025-10-27 19:02:35.131661-03:00
7005,SWS-8A95,ESP01,-22.88941,-43.219501,1761602530000,47.6,8934,volta,ESP01 - TIG X GALEÃO (DIRETO) [VOLTA],73654.0,271,1,0,0,2025-10-27 19:02:35.131661-03:00
7003,SWU-6E33,ESP01,-22.821186,-43.233544,1761602539000,45.4,8933,ida,ESP01 - GALEÃO X TIG (DIRETO) [IDA],203707.1,119,1,0,0,2025-10-27 19:02:35.131661-03:00
7004,SWH-6A35,ESP01,-22.879738,-43.239871,1761602531000,52.9,8933,ida,ESP01 - GALEÃO X TIG (DIRETO) [IDA],190186.7,148,1,0,0,2025-10-27 19:02:35.131661-03:00
902436,,31,-22.864326,-43.333464,1761602545000,42.7,3062,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],104693.4,36,1,0,0,2025-10-27 19:02:35.131661-03:00
902452,,46,-23.001373,-43.365247,1761602522000,0.0,145,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],71719.3,79,1,0,0,2025-10-27 19:02:35.131661-03:00
